"Timestamp_PAR_HST","KM1513_shipboard_PAR_30s.mav_W_m2"
"2015-07-25T15:11:40-1000",411.370002433333
"2015-07-25T15:12:40-1000",410.876749833333
"2015-07-25T15:13:40-1000",410.023008333333
"2015-07-25T15:14:40-1000",409.9065003
"2015-07-25T15:15:40-1000",409.444552133333
"2015-07-25T15:16:40-1000",408.8439514
"2015-07-25T15:17:40-1000",408.9492577
"2015-07-25T15:18:40-1000",408.282134366667
"2015-07-25T15:19:40-1000",407.799869366667
"2015-07-25T15:20:40-1000",407.504211133333
"2015-07-25T15:21:40-1000",407.374843
"2015-07-25T15:22:40-1000",407.232547066667
"2015-07-25T15:23:40-1000",407.062511766667
"2015-07-25T15:24:40-1000",406.709614766667
"2015-07-25T15:25:40-1000",406.1940827
"2015-07-25T15:26:40-1000",406.0942703
"2015-07-25T15:27:40-1000",406.077631033333
"2015-07-25T15:28:40-1000",407.6448259
"2015-07-25T15:29:40-1000",407.284799433333
"2015-07-25T15:30:40-1000",405.9509025
"2015-07-25T15:31:40-1000",406.0362757
"2015-07-25T15:32:40-1000",405.949921366667
"2015-07-25T15:33:40-1000",405.8172476
"2015-07-25T15:34:40-1000",405.8083696
"2015-07-25T15:35:40-1000",405.420592466667
"2015-07-25T15:36:40-1000",404.631715733333
"2015-07-25T15:37:40-1000",404.6614406
"2015-07-25T15:38:40-1000",404.4534794
"2015-07-25T15:39:40-1000",405.062991566667
"2015-07-25T15:40:40-1000",405.735969466667
"2015-07-25T15:41:40-1000",404.9361164
"2015-07-25T15:42:40-1000",404.6129782
"2015-07-25T15:43:40-1000",404.655664833333
"2015-07-25T15:44:40-1000",405.165838533333
"2015-07-25T15:45:40-1000",404.347417366666
"2015-07-25T15:46:40-1000",404.0740726
"2015-07-25T15:47:40-1000",404.190557833333
"2015-07-25T15:48:40-1000",404.109325
"2015-07-25T15:49:40-1000",403.163261566667
"2015-07-25T15:50:40-1000",402.590445733333
"2015-07-25T15:51:40-1000",402.135908866667
"2015-07-25T15:52:40-1000",401.895740666667
"2015-07-25T15:53:40-1000",401.699906033333
"2015-07-25T15:54:40-1000",401.583465933333
"2015-07-25T15:55:40-1000",401.245301433333
"2015-07-25T15:56:40-1000",400.8424645
"2015-07-25T15:57:40-1000",400.456277866667
"2015-07-25T15:58:40-1000",399.5970313
"2015-07-25T15:59:40-1000",399.7928884
"2015-07-25T16:00:40-1000",399.249639366667
"2015-07-25T16:01:40-1000",399.0094037
"2015-07-25T16:02:40-1000",399.088865566667
"2015-07-25T16:03:40-1000",399.131382866667
"2015-07-25T16:04:40-1000",398.373742466667
"2015-07-25T16:05:40-1000",398.177874033333
"2015-07-25T16:06:40-1000",398.118514833333
"2015-07-25T16:07:40-1000",397.622949833333
"2015-07-25T16:08:40-1000",397.428683266667
"2015-07-25T16:09:40-1000",396.949903933333
"2015-07-25T16:10:40-1000",396.221717666667
"2015-07-25T16:11:40-1000",396.374967266667
"2015-07-25T16:12:40-1000",396.145730166667
"2015-07-25T16:13:40-1000",395.639764233333
"2015-07-25T16:14:40-1000",395.313974866667
"2015-07-25T16:15:40-1000",395.187494966667
"2015-07-25T16:16:40-1000",394.175856
"2015-07-25T16:17:40-1000",393.646279433333
"2015-07-25T16:18:40-1000",393.938925833333
"2015-07-25T16:19:40-1000",393.211596766667
"2015-07-25T16:20:40-1000",393.133104733333
"2015-07-25T16:21:40-1000",393.511158133333
"2015-07-25T16:22:40-1000",393.135248166667
"2015-07-25T16:23:40-1000",392.493258766667
"2015-07-25T16:24:40-1000",391.512969166667
"2015-07-25T16:25:40-1000",391.287658
"2015-07-25T16:26:40-1000",391.300168533333
"2015-07-25T16:27:40-1000",390.657975666667
"2015-07-25T16:28:40-1000",390.338142633333
"2015-07-25T16:29:40-1000",390.1318395
"2015-07-25T16:30:40-1000",389.106517166667
"2015-07-25T16:31:40-1000",389.040885666667
"2015-07-25T16:32:40-1000",389.043694433333
"2015-07-25T16:33:40-1000",388.3941129
"2015-07-25T16:34:40-1000",387.419429833333
"2015-07-25T16:35:40-1000",387.196938933333
"2015-07-25T16:36:40-1000",386.5697383
"2015-07-25T16:37:40-1000",387.232326633333
"2015-07-25T16:38:40-1000",385.9899285
"2015-07-25T16:39:40-1000",386.157323966667
"2015-07-25T16:40:40-1000",385.182449366667
"2015-07-25T16:41:40-1000",384.751286333333
"2015-07-25T16:42:40-1000",382.093396733333
"2015-07-25T16:43:40-1000",375.3443708
"2015-07-25T16:44:40-1000",378.387397733333
"2015-07-25T16:45:40-1000",377.410955066667
"2015-07-25T16:46:40-1000",376.6761695
"2015-07-25T16:47:40-1000",365.933947233333
"2015-07-25T16:48:40-1000",373.9867392
"2015-07-25T16:49:40-1000",373.7721786
"2015-07-25T16:50:40-1000",373.7645866
"2015-07-25T16:51:40-1000",373.736102366667
"2015-07-25T16:52:40-1000",372.755677833333
"2015-07-25T16:53:40-1000",372.193002966667
"2015-07-25T16:54:40-1000",370.538111366667
"2015-07-25T16:55:40-1000",370.834424066667
"2015-07-25T16:56:40-1000",369.765399733333
"2015-07-25T16:57:40-1000",368.9054086
"2015-07-25T16:58:40-1000",366.8888096
"2015-07-25T16:59:40-1000",344.503807833333
"2015-07-25T17:00:40-1000",367.418420066667
"2015-07-25T17:01:40-1000",362.656606966667
"2015-07-25T17:02:40-1000",365.570186733333
"2015-07-25T17:03:40-1000",364.5694004
"2015-07-25T17:04:40-1000",363.751802333333
"2015-07-25T17:05:40-1000",361.7605513
"2015-07-25T17:06:40-1000",361.438191333333
"2015-07-25T17:07:40-1000",360.925671133333
"2015-07-25T17:08:40-1000",355.4258349
"2015-07-25T17:09:40-1000",358.496229066667
"2015-07-25T17:10:40-1000",353.3252051
"2015-07-25T17:11:40-1000",355.956043133333
"2015-07-25T17:12:40-1000",356.3775274
"2015-07-25T17:13:40-1000",347.3061705
"2015-07-25T17:14:40-1000",354.154331833333
"2015-07-25T17:15:40-1000",333.598600533333
"2015-07-25T17:16:40-1000",351.1293204
"2015-07-25T17:17:40-1000",351.951611033333
"2015-07-25T17:18:40-1000",350.089209033333
"2015-07-25T17:19:40-1000",348.0558804
"2015-07-25T17:20:40-1000",358.567783033333
"2015-07-25T17:21:40-1000",361.862033266667
"2015-07-25T17:22:40-1000",356.336453966667
"2015-07-25T17:23:40-1000",353.9301375
"2015-07-25T17:24:40-1000",352.837773733333
"2015-07-25T17:25:40-1000",353.890869233333
"2015-07-25T17:26:40-1000",351.346171233333
"2015-07-25T17:27:40-1000",349.1692721
"2015-07-25T17:28:40-1000",348.9183306
"2015-07-25T17:29:40-1000",346.872773766667
"2015-07-25T17:30:40-1000",346.011823933333
"2015-07-25T17:31:40-1000",343.7675785
"2015-07-25T17:32:40-1000",342.8059927
"2015-07-25T17:33:40-1000",342.751156966667
